01,79784611858,1711230743091,1711233360091
02,79172406531,1711230752091,1711232968091
02,79114819185,1711230759091,1711232818091
01,79544967932,1711230765091,1711232574091
02,79234790496,1711230771091,1711234044091
02,79628509461,1711230782091,1711231221091
02,79372779198,1711230785091,1711233864091
01,79501539351,1711230788091,1711233958091
02,79842785814,1711230797091,1711233763091
02,79432514476,1711230799091,1711231018091
02,79556669109,1711230807091,1711234091091
02,79234790496,1711230808091,1711233067091
02,79556669109,1711230814091,1711231977091
01,79114819185,1711230815091,1711231636091
01,79372779198,1711230820091,1711233978091
02,79628509461,1711230825091,1711232027091
02,79172406531,1711230833091,1711233780091
01,79268489450,1711230845091,1711232547091
02,79464398688,1711230846091,1711232388091
02,79186270977,1711230851091,1711232510091
01,79234790496,1711230860091,1711232831091
01,79544967932,1711230861091,1711232943091
01,79372779198,1711230872091,1711232945091
01,79544967932,1711230873091,1711233857091
02,79784611858,1711230893091,1711233588091
02,79345662844,1711230913091,1711233496091
01,79794413530,1711230913091,1711231430091
02,79345662844,1711230920091,1711233136091
02,79366464833,1711230925091,1711232658091
02,79556669109,1711230931091,1711234189091
02,79573534878,1711230934091,1711232516091
02,79213430653,1711230942091,1711233905091
02,79556669109,1711230945091,1711231776091
01,79432514476,1711230965091,1711232724091
02,79784611858,1711230972091,1711234190091
01,79114819185,1711230992091,1711233745091
01,79464398688,1711231000091,1711233026091
01,79501539351,1711231006091,1711231721091
02,79628509461,1711231007091,1711231053091
02,79114819185,1711231009091,1711232178091
01,79114819185,1711231035091,1711233450091
02,79172406531,1711231071091,1711233261091
01,79573534878,1711231084091,1711233325091
02,79464398688,1711231098091,1711234035091
02,79481985824,1711231102091,1711231265091
02,79501539351,1711231111091,1711231429091
01,79501539351,1711231111091,1711231404091
02,79114819185,1711231144091,1711231761091
01,79481985824,1711231157091,1711231761091
02,79544967932,1711231172091,1711232113091
02,79172406531,1711231176091,1711232782091
01,79573534878,1711231181091,1711232633091
01,79268489450,1711231195091,1711231897091
02,79432514476,1711231203091,1711231755091
02,79544967932,1711231206091,1711233567091
02,79213430653,1711231215091,1711233382091
01,79464398688,1711231226091,1711231574091
02,79842785814,1711231235091,1711233609091
01,79464398688,1711231236091,1711233411091
01,79556669109,1711231237091,1711233721091
02,79345662844,1711231246091,1711231415091
01,79481985824,1711231258091,1711233257091
02,79481985824,1711231264091,1711233219091
01,79234790496,1711231266091,1711232710091
02,79842785814,1711231266091,1711233532091
01,79501539351,1711231283091,1711232722091
01,79432514476,1711231290091,1711232431091
02,79501539351,1711231310091,1711232153091
01,79481985824,1711231311091,1711234208091
01,79573534878,1711231315091,1711231784091
01,79345662844,1711231315091,1711234104091
01,79366464833,1711231347091,1711233014091
02,79481985824,1711231353091,1711234212091
01,79842785814,1711231362091,1711231670091
02,79464398688,1711231372091,1711233610091
01,79268489450,1711231376091,1711232276091
02,79114819185,1711231381091,1711233105091
02,79172406531,1711231384091,1711234202091
02,79784611858,1711231390091,1711231929091
02,79366464833,1711231395091,1711231592091
02,79784611858,1711231407091,1711232082091
02,79186270977,1711231410091,1711232296091
02,79573534878,1711231410091,1711232787091
02,79366464833,1711231413091,1711231950091
02,79784611858,1711231432091,1711232884091
01,79842785814,1711231442091,1711232258091
01,79842785814,1711231464091,1711232290091
02,79794413530,1711231481091,1711232297091
02,79628509461,1711231482091,1711231853091
01,79573534878,1711231508091,1711231850091
02,79501539351,1711231511091,1711233474091
02,79186270977,1711231512091,1711233675091
01,79544967932,1711231516091,1711233585091
01,79345662844,1711231526091,1711234040091
01,79366464833,1711231527091,1711234081091
01,79114819185,1711231539091,1711233356091
01,79234790496,1711231548091,1711232482091
02,79345662844,1711231550091,1711233998091
01,79842785814,1711231555091,1711233532091
02,79544967932,1711231564091,1711232142091
02,79628509461,1711231565091,1711233819091
02,79366464833,1711231567091,1711233914091
02,79213430653,1711231570091,1711233712091
02,79234790496,1711231573091,1711233438091
02,79544967932,1711231600091,1711233819091
02,79213430653,1711231602091,1711231891091
02,79556669109,1711231620091,1711233470091
01,79268489450,1711231624091,1711234112091
01,79432514476,1711231634091,1711234047091
01,79432514476,1711231646091,1711234302091
01,79556669109,1711231650091,1711234288091
02,79186270977,1711231657091,1711232253091
02,79172406531,1711231680091,1711234303091
02,79234790496,1711231684091,1711232919091
01,79234790496,1711231692091,1711233584091
01,79366464833,1711231694091,1711233760091
02,79501539351,1711231700091,1711232705091
02,79784611858,1711231704091,1711234137091
01,79481985824,1711231714091,1711234268091
01,79794413530,1711231729091,1711232826091
02,79784611858,1711231744091,1711232213091
02,79794413530,1711231765091,1711232819091
01,79842785814,1711231769091,1711231914091
02,79372779198,1711231771091,1711233629091
01,79268489450,1711231773091,1711232333091
02,79481985824,1711231779091,1711233508091
02,79481985824,1711231783091,1711232819091
02,79186270977,1711231789091,1711234134091
02,79114819185,1711231796091,1711231960091
01,79186270977,1711231798091,1711232465091
01,79784611858,1711231821091,1711234026091
01,79556669109,1711231823091,1711233730091
02,79213430653,1711231824091,1711232716091
01,79784611858,1711231824091,1711232194091
02,79432514476,1711231832091,1711233992091
02,79372779198,1711231860091,1711232845091
02,79464398688,1711231870091,1711232451091
02,79213430653,1711231884091,1711234168091
01,79501539351,1711231891091,1711234080091
01,79432514476,1711231891091,1711232470091
01,79544967932,1711231893091,1711233621091
02,79628509461,1711231899091,1711234106091
02,79345662844,1711231900091,1711232508091
01,79372779198,1711231905091,1711232367091
02,79234790496,1711231946091,1711232996091
02,79481985824,1711231949091,1711234225091
01,79345662844,1711231954091,1711234236091
01,79213430653,1711231980091,1711232910091
02,79794413530,1711231992091,1711232287091
02,79372779198,1711232011091,1711232751091
02,79345662844,1711232028091,1711233491091
01,79628509461,1711232035091,1711233385091
01,79432514476,1711232060091,1711234092091
02,79234790496,1711232068091,1711233909091
01,79501539351,1711232092091,1711232276091
02,79573534878,1711232093091,1711232687091
01,79213430653,1711232095091,1711233400091
01,79544967932,1711232104091,1711232116091
01,79842785814,1711232105091,1711232446091
01,79268489450,1711232112091,1711232256091
01,79345662844,1711232116091,1711233911091
02,79784611858,1711232122091,1711232309091
02,79345662844,1711232134091,1711233910091
02,79372779198,1711232147091,1711234327091
02,79366464833,1711232152091,1711232538091
01,79842785814,1711232161091,1711233860091
01,79544967932,1711232167091,1711233967091
02,79573534878,1711232176091,1711234242091
02,79268489450,1711232177091,1711233926091
02,79366464833,1711232189091,1711232916091
01,79172406531,1711232223091,1711232251091
01,79556669109,1711232257091,1711234300091
02,79372779198,1711232277091,1711234069091
01,79366464833,1711232278091,1711232875091
02,79794413530,1711232285091,1711233800091
02,79172406531,1711232318091,1711233609091
01,79481985824,1711232319091,1711232906091
02,79345662844,1711232329091,1711233497091
02,79628509461,1711232340091,1711232769091
02,79464398688,1711232343091,1711232954091
02,79784611858,1711232357091,1711232795091
02,79628509461,1711232365091,1711232432091
01,79573534878,1711232376091,1711234155091
01,79573534878,1711232385091,1711234081091
