01,79628509461,1711230749113,1711231151113
01,79784611858,1711230769113,1711233665113
02,79213430653,1711230777113,1711233882113
01,79544967932,1711230778113,1711233691113
02,79432514476,1711230781113,1711234301113
01,79234790496,1711230799113,1711231592113
01,79842785814,1711230826113,1711233496113
02,79794413530,1711230839113,1711234024113
02,79573534878,1711230844113,1711231023113
01,79366464833,1711230850113,1711231032113
02,79372779198,1711230850113,1711231827113
02,79794413530,1711230868113,1711232586113
02,79268489450,1711230870113,1711233722113
02,79784611858,1711230871113,1711232047113
02,79432514476,1711230883113,1711231923113
01,79573534878,1711230901113,1711233742113
01,79432514476,1711230905113,1711233711113
01,79268489450,1711230906113,1711232629113
02,79784611858,1711230910113,1711230941113
02,79501539351,1711230916113,1711234020113
02,79842785814,1711230919113,1711234225113
01,79268489450,1711230921113,1711231952113
01,79268489450,1711230924113,1711231915113
01,79432514476,1711230938113,1711233367113
01,79372779198,1711230949113,1711232347113
01,79432514476,1711230964113,1711234060113
01,79372779198,1711230970113,1711234093113
02,79556669109,1711230974113,1711231142113
02,79114819185,1711230976113,1711231275113
01,79372779198,1711230977113,1711232614113
02,79842785814,1711230993113,1711233450113
02,79234790496,1711231000113,1711234102113
01,79794413530,1711231001113,1711234197113
01,79345662844,1711231006113,1711231608113
01,79481985824,1711231008113,1711234116113
02,79573534878,1711231008113,1711232051113
02,79794413530,1711231013113,1711233363113
02,79544967932,1711231013113,1711231438113
02,79556669109,1711231024113,1711233376113
02,79784611858,1711231024113,1711233777113
02,79784611858,1711231026113,1711233533113
02,79366464833,1711231028113,1711231387113
01,79501539351,1711231049113,1711231809113
02,79842785814,1711231049113,1711234161113
01,79432514476,1711231050113,1711231411113
01,79213430653,1711231051113,1711231107113
02,79366464833,1711231084113,1711233417113
02,79481985824,1711231109113,1711232630113
01,79114819185,1711231112113,1711233872113
01,79794413530,1711231113113,1711231273113
01,79172406531,1711231113113,1711232693113
01,79372779198,1711231121113,1711232336113
02,79794413530,1711231122113,1711232030113
01,79794413530,1711231124113,1711233718113
02,79372779198,1711231125113,1711231381113
01,79842785814,1711231154113,1711233729113
02,79234790496,1711231155113,1711231774113
02,79114819185,1711231204113,1711232248113
01,79481985824,1711231225113,1711233242113
01,79366464833,1711231242113,1711232171113
02,79481985824,1711231245113,1711233072113
02,79573534878,1711231246113,1711234163113
01,79114819185,1711231251113,1711231341113
02,79501539351,1711231257113,1711232993113
02,79366464833,1711231280113,1711232602113
01,79186270977,1711231299113,1711232825113
01,79501539351,1711231336113,1711232950113
02,79628509461,1711231363113,1711232061113
01,79372779198,1711231372113,1711233736113
02,79345662844,1711231377113,1711232866113
02,79628509461,1711231384113,1711233366113
01,79794413530,1711231386113,1711234053113
02,79573534878,1711231399113,1711234172113
02,79172406531,1711231402113,1711232227113
01,79842785814,1711231406113,1711233267113
02,79234790496,1711231410113,1711232851113
01,79213430653,1711231411113,1711233396113
02,79234790496,1711231428113,1711233507113
01,79573534878,1711231439113,1711231631113
02,79366464833,1711231444113,1711231730113
02,79268489450,1711231448113,1711231590113
01,79213430653,1711231456113,1711234108113
02,79464398688,1711231459113,1711232477113
02,79186270977,1711231460113,1711231961113
01,79544967932,1711231461113,1711234059113
01,79481985824,1711231474113,1711232900113
01,79213430653,1711231476113,1711234229113
02,79464398688,1711231510113,1711233518113
02,79794413530,1711231517113,1711233369113
01,79186270977,1711231532113,1711234151113
01,79234790496,1711231535113,1711233237113
02,79172406531,1711231545113,1711234238113
02,79114819185,1711231545113,1711233403113
01,79172406531,1711231559113,1711233906113
02,79213430653,1711231562113,1711231576113
01,79784611858,1711231600113,1711232433113
01,79842785814,1711231616113,1711233611113
02,79213430653,1711231625113,1711233589113
01,79432514476,1711231633113,1711234062113
02,79481985824,1711231653113,1711232120113
01,79114819185,1711231658113,1711232496113
01,79172406531,1711231667113,1711233595113
01,79172406531,1711231673113,1711233731113
02,79186270977,1711231676113,1711233953113
01,79345662844,1711231682113,1711232168113
02,79556669109,1711231685113,1711232397113
02,79544967932,1711231698113,1711234274113
02,79366464833,1711231703113,1711234092113
01,79186270977,1711231704113,1711231808113
02,79556669109,1711231707113,1711233963113
02,79345662844,1711231734113,1711233419113
02,79464398688,1711231761113,1711232622113
01,79213430653,1711231780113,1711233482113
02,79784611858,1711231783113,1711233327113
01,79366464833,1711231795113,1711233443113
02,79372779198,1711231798113,1711233133113
02,79186270977,1711231803113,1711233034113
