02,79501539351,1711230745941,1711231431941
02,79186270977,1711230802940,1711232542940
01,79186270977,1711230826940,1711233805940
02,79544967932,1711230837941,1711231258941
02,79481985824,1711230844941,1711234068941
01,79432514476,1711230844941,1711232433941
01,79464398688,1711230850941,1711232472941
02,79213430653,1711230867941,1711232046941
02,79544967932,1711230871941,1711231160941
02,79186270977,1711230889940,1711232772940
02,79268489450,1711230891942,1711233099942
01,79345662844,1711230897941,1711231012941
02,79464398688,1711230900941,1711233761941
02,79213430653,1711230912940,1711233886940
01,79544967932,1711230919941,1711234024941
01,79573534878,1711230928941,1711232249941
02,79544967932,1711230931941,1711231685941
01,79186270977,1711230942940,1711232045940
01,79172406531,1711230953941,1711231427941
02,79345662844,1711230983941,1711233256941
01,79573534878,1711230990941,1711232664941
01,79544967932,1711230997941,1711234226941
02,79501539351,1711231001941,1711231451941
02,79794413530,1711231004940,1711231200940
02,79573534878,1711231012941,1711231798941
01,79213430653,1711231017940,1711233899940
02,79213430653,1711231023941,1711233693941
01,79556669109,1711231031940,1711231684940
01,79544967932,1711231042941,1711231182941
01,79172406531,1711231045941,1711234102941
02,79842785814,1711231056941,1711233793941
02,79842785814,1711231068941,1711231462941
02,79186270977,1711231074940,1711233293940
01,79464398688,1711231085941,1711232161941
01,79794413530,1711231092940,1711232999940
02,79784611858,1711231101940,1711233694940
02,79366464833,1711231135940,1711233301940
01,79213430653,1711231137941,1711232712941
02,79172406531,1711231137941,1711234160941
02,79345662844,1711231148941,1711232909941
01,79556669109,1711231151940,1711231807940
02,79573534878,1711231161941,1711233272941
02,79464398688,1711231161941,1711231740941
02,79432514476,1711231162941,1711232081941
01,79432514476,1711231164941,1711232614941
01,79628509461,1711231165941,1711232676941
01,79186270977,1711231168940,1711234255940
02,79556669109,1711231171940,1711231941940
02,79186270977,1711231174940,1711233909940
01,79842785814,1711231176941,1711234325941
02,79114819185,1711231186940,1711232789940
02,79628509461,1711231207941,1711231910941
02,79544967932,1711231209941,1711232103941
01,79573534878,1711231209941,1711231248941
02,79544967932,1711231211941,1711233126941
02,79432514476,1711231220941,1711231589941
01,79114819185,1711231228940,1711232027940
02,79784611858,1711231239940,1711233164940
02,79794413530,1711231247940,1711232361940
02,79345662844,1711231252941,1711233400941
02,79464398688,1711231265941,1711231684941
02,79268489450,1711231273942,1711233749942
02,79544967932,1711231278941,1711234059941
01,79234790496,1711231296941,1711233993941
02,79213430653,1711231298941,1711233086941
01,79501539351,1711231299941,1711234115941
02,79842785814,1711231305941,1711233844941
01,79372779198,1711231316941,1711232749941
02,79345662844,1711231331941,1711233944941
02,79186270977,1711231345940,1711231781940
02,79784611858,1711231347940,1711232694940
02,79186270977,1711231361940,1711232312940
01,79366464833,1711231363940,1711233441940
02,79794413530,1711231364940,1711232903940
01,79842785814,1711231364941,1711231413941
02,79464398688,1711231370941,1711231454941
02,79556669109,1711231380940,1711233103940
02,79842785814,1711231392941,1711232602941
01,79464398688,1711231395941,1711232792941
02,79842785814,1711231436941,1711233983941
01,79372779198,1711231436941,1711231747941
02,79481985824,1711231440941,1711233155941
01,79268489450,1711231443942,1711233813942
02,79372779198,1711231445941,1711233731941
02,79556669109,1711231480940,1711233572940
02,79544967932,1711231488941,1711231866941
01,79464398688,1711231489941,1711231511941
02,79794413530,1711231493940,1711231818940
02,79628509461,1711231521941,1711231670941
02,79501539351,1711231546941,1711233035941
02,79172406531,1711231548941,1711233782941
02,79172406531,1711231551941,1711232537941
01,79213430653,1711231570941,1711232286941
02,79573534878,1711231576941,1711234005941
02,79268489450,1711231583941,1711231621941
02,79573534878,1711231583941,1711231684941
02,79186270977,1711231585940,1711232147940
02,79556669109,1711231590940,1711231904940
02,79794413530,1711231608940,1711232944940
01,79501539351,1711231619941,1711232974941
01,79234790496,1711231630941,1711234246941
02,79481985824,1711231634941,1711232770941
02,79481985824,1711231648941,1711232929941
02,79464398688,1711231665941,1711233482941
01,79345662844,1711231682941,1711232462941
