02,79372779198,1711230743101,1711231540101
02,79114819185,1711230750101,1711233753101
02,79573534878,1711230751101,1711231681101
02,79481985824,1711230755101,1711231339101
02,79784611858,1711230759101,1711234061101
02,79172406531,1711230767101,1711231749101
01,79432514476,1711230772101,1711231327101
01,79345662844,1711230778101,1711234286101
01,79544967932,1711230797101,1711232418101
02,79268489450,1711230813101,1711231510101
01,79268489450,1711230820101,1711234312101
01,79544967932,1711230821101,1711233578101
01,79268489450,1711230832101,1711233406101
01,79842785814,1711230840101,1711233172101
02,79544967932,1711230858101,1711232513101
01,79544967932,1711230872101,1711232475101
02,79172406531,1711230880101,1711233083101
02,79186270977,1711230896101,1711233298101
01,79573534878,1711230907101,1711231957101
01,79432514476,1711230922101,1711233923101
01,79794413530,1711230928101,1711231678101
01,79345662844,1711230930101,1711231943101
02,79464398688,1711230932101,1711234237101
02,79481985824,1711230940101,1711231427101
01,79501539351,1711230941101,1711232777101
01,79234790496,1711230943101,1711231246101
02,79366464833,1711230946101,1711233358101
02,79842785814,1711230950101,1711232951101
01,79501539351,1711230951101,1711231228101
01,79345662844,1711230953101,1711232066101
01,79794413530,1711230956101,1711231313101
01,79213430653,1711230957101,1711233168101
02,79366464833,1711230984101,1711231292101
01,79213430653,1711230987101,1711234274101
01,79556669109,1711230988101,1711231805101
02,79234790496,1711230989101,1711234153101
01,79234790496,1711230991101,1711231161101
02,79794413530,1711230994101,1711232559101
02,79464398688,1711231011101,1711233449101
02,79213430653,1711231017101,1711232323101
02,79784611858,1711231024101,1711231694101
02,79464398688,1711231027101,1711232176101
01,79213430653,1711231032101,1711231471101
02,79556669109,1711231041101,1711231352101
02,79366464833,1711231069101,1711233712101
01,79842785814,1711231073101,1711233716101
02,79556669109,1711231084101,1711231944101
01,79432514476,1711231086101,1711233957101
02,79501539351,1711231088101,1711231698101
02,79481985824,1711231103101,1711234134101
02,79464398688,1711231104101,1711232830101
01,79784611858,1711231122101,1711233323101
02,79784611858,1711231123101,1711231486101
02,79366464833,1711231126101,1711233823101
02,79628509461,1711231128101,1711232624101
01,79794413530,1711231142101,1711233010101
02,79842785814,1711231143101,1711231541101
02,79213430653,1711231150101,1711233620101
01,79432514476,1711231156101,1711233348101
01,79366464833,1711231170101,1711233762101
01,79366464833,1711231175101,1711231510101
01,79464398688,1711231188101,1711231819101
02,79366464833,1711231190101,1711233687101
02,79234790496,1711231201101,1711233354101
01,79784611858,1711231214101,1711234306101
02,79628509461,1711231215101,1711231997101
02,79481985824,1711231223101,1711233669101
01,79114819185,1711231228101,1711231612101
02,79842785814,1711231232101,1711233316101
02,79784611858,1711231242101,1711233966101
01,79628509461,1711231243101,1711233474101
02,79268489450,1711231247101,1711231657101
02,79794413530,1711231247101,1711233939101
02,79234790496,1711231251101,1711233998101
01,79628509461,1711231253101,1711231261101
01,79345662844,1711231254101,1711231323101
01,79345662844,1711231262101,1711231766101
02,79213430653,1711231273101,1711231888101
02,79464398688,1711231274101,1711232403101
02,79234790496,1711231284101,1711233007101
01,79481985824,1711231297101,1711231315101
02,79172406531,1711231298101,1711233480101
02,79501539351,1711231304101,1711234037101
01,79556669109,1711231305101,1711234118101
02,79501539351,1711231313101,1711232382101
01,79114819185,1711231314101,1711233378101
02,79501539351,1711231318101,1711233980101
01,79556669109,1711231319101,1711233791101
01,79234790496,1711231321101,1711234112101
