02,79556669109,1711230756128,1711233521128
02,79481985824,1711230767128,1711231773128
02,79501539351,1711230767128,1711232085128
02,79464398688,1711230772128,1711231928128
01,79628509461,1711230773128,1711232723128
02,79501539351,1711230774128,1711232663128
01,79628509461,1711230776128,1711234328128
01,79213430653,1711230776128,1711231315128
01,79234790496,1711230785128,1711231668128
02,79794413530,1711230786128,1711233396128
01,79501539351,1711230793128,1711233343128
01,79464398688,1711230803128,1711232735128
01,79213430653,1711230805128,1711232550128
01,79268489450,1711230809128,1711231384128
02,79842785814,1711230821128,1711231979128
02,79784611858,1711230831128,1711231436128
01,79114819185,1711230831128,1711234044128
01,79501539351,1711230831128,1711232407128
02,79628509461,1711230832128,1711232629128
01,79186270977,1711230837128,1711230944128
02,79213430653,1711230841128,1711233564128
02,79784611858,1711230842128,1711231251128
01,79556669109,1711230847128,1711233633128
01,79234790496,1711230852128,1711234321128
02,79628509461,1711230873128,1711231693128
02,79234790496,1711230881128,1711233342128
02,79345662844,1711230883128,1711234057128
02,79573534878,1711230896128,1711233543128
01,79794413530,1711230897128,1711233904128
01,79628509461,1711230899128,1711234208128
02,79544967932,1711230901128,1711232339128
02,79114819185,1711230903128,1711233866128
01,79172406531,1711230905128,1711233083128
02,79464398688,1711230905128,1711233491128
01,79172406531,1711230906128,1711232136128
01,79366464833,1711230917128,1711231892128
01,79234790496,1711230925128,1711231526128
02,79234790496,1711230932128,1711233910128
01,79172406531,1711230971128,1711233053128
01,79784611858,1711230996128,1711232099128
02,79213430653,1711231007128,1711231908128
01,79114819185,1711231027128,1711231053128
02,79366464833,1711231029128,1711234164128
01,79573534878,1711231032128,1711234028128
01,79372779198,1711231033128,1711231623128
01,79573534878,1711231035128,1711231382128
02,79114819185,1711231076128,1711233785128
02,79366464833,1711231080128,1711233369128
01,79544967932,1711231083128,1711232870128
02,79556669109,1711231087128,1711232150128
01,79366464833,1711231091128,1711231107128
01,79842785814,1711231092128,1711232277128
01,79501539351,1711231093128,1711233237128
02,79573534878,1711231093128,1711233450128
01,79432514476,1711231094128,1711233091128
01,79345662844,1711231106128,1711231472128
02,79464398688,1711231111128,1711233996128
02,79372779198,1711231113128,1711232632128
02,79794413530,1711231118128,1711232789128
01,79345662844,1711231143128,1711233858128
02,79186270977,1711231146128,1711233579128
02,79372779198,1711231150128,1711232791128
01,79432514476,1711231154128,1711233610128
01,79432514476,1711231165128,1711233763128
01,79501539351,1711231180128,1711231251128
01,79268489450,1711231190128,1711233105128
02,79628509461,1711231200128,1711233985128
02,79366464833,1711231208128,1711232268128
02,79784611858,1711231209128,1711231911128
01,79481985824,1711231214128,1711232926128
02,79114819185,1711231217128,1711231438128
02,79186270977,1711231226128,1711231704128
01,79432514476,1711231229128,1711233339128
02,79842785814,1711231277128,1711232647128
02,79464398688,1711231303128,1711234067128
01,79556669109,1711231318128,1711231693128
01,79345662844,1711231326128,1711231854128
02,79372779198,1711231337128,1711232942128
02,79372779198,1711231353128,1711231834128
02,79268489450,1711231366128,1711232177128
01,79794413530,1711231371128,1711231861128
01,79842785814,1711231374128,1711234022128
01,79573534878,1711231378128,1711234209128
01,79794413530,1711231379128,1711232622128
01,79186270977,1711231380128,1711233144128
01,79213430653,1711231391128,1711234134128
01,79464398688,1711231401128,1711233297128
02,79628509461,1711231401128,1711233324128
01,79556669109,1711231421128,1711233564128
01,79784611858,1711231439128,1711234211128
01,79234790496,1711231458128,1711233393128
02,79213430653,1711231459128,1711234120128
02,79794413530,1711231476128,1711231632128
02,79794413530,1711231484128,1711234253128
02,79842785814,1711231492128,1711231584128
01,79234790496,1711231519128,1711234145128
01,79501539351,1711231530128,1711231803128
02,79628509461,1711231536128,1711232906128
01,79366464833,1711231541128,1711232771128
01,79464398688,1711231546128,1711231823128
02,79784611858,1711231547128,1711232523128
02,79628509461,1711231548128,1711232208128
02,79114819185,1711231557128,1711232498128
01,79186270977,1711231564128,1711232129128
02,79186270977,1711231577128,1711234171128
01,79501539351,1711231582128,1711233709128
02,79784611858,1711231604128,1711231744128
02,79213430653,1711231620128,1711233745128
02,79481985824,1711231622128,1711231827128
02,79794413530,1711231625128,1711234286128
02,79114819185,1711231630128,1711233744128
01,79481985824,1711231633128,1711233590128
02,79481985824,1711231652128,1711234134128
01,79556669109,1711231654128,1711234087128
02,79372779198,1711231671128,1711233630128
02,79345662844,1711231681128,1711233333128
02,79186270977,1711231689128,1711231753128
02,79501539351,1711231692128,1711233022128
01,79114819185,1711231718128,1711232199128
01,79114819185,1711231722128,1711232820128
02,79234790496,1711231745128,1711234062128
02,79481985824,1711231747128,1711233189128
02,79234790496,1711231795128,1711234198128
02,79556669109,1711231796128,1711231925128
01,79556669109,1711231808128,1711232922128
02,79213430653,1711231809128,1711234256128
01,79366464833,1711231827128,1711232898128
